PC1,PC2,label
-0.6297966281602753,1.2927928481211826,rice
-0.8924011990769922,0.5375358052933202,rice
-0.27018140019862014,1.6101671145176373,rice
-0.5779901368843604,1.1824052105569482,rice
-0.7142312364902922,0.5484063038975637,rice
-0.20960031384274477,1.2420182127595012,rice
-0.9568133738416006,0.9897861834946614,rice
-0.23001830274364704,1.1048423401446992,rice
-0.7065574431065478,1.221071968969692,rice
-0.11020178927048321,1.5295449402656727,rice
-0.5411636739113512,1.3596021334746486,rice
-0.4656964228385587,0.8370321616505015,rice
-0.7859208514744218,0.8269141779210348,rice
-0.8839620087644826,1.487870228515274,rice
-0.7140825822918061,0.5173816205825544,rice
-0.7717876636277518,1.2911910385530552,rice
-1.0159792948259783,1.276377087422857,rice
-1.0322552332677577,1.0751758266516958,rice
-0.3482845339157406,1.2766895542916181,rice
-0.7989941823410376,1.1559030791718985,rice
-0.9677825888316223,0.6171223046872357,rice
-0.06357864470324084,1.0983699988804652,rice
-0.4407636014910757,1.1666063898847134,rice
-0.3415374965361196,1.1060068600000765,rice
-0.4811328314863047,1.1380250217871364,rice
-0.02655201950330237,1.2848982947454055,rice
-0.15135254232627682,0.9416335913331662,rice
-0.3006808820839456,1.503647591824804,rice
-0.3634595859588072,1.1662966745058587,rice
-0.07303596115493972,1.4758337483004813,rice
-0.5001397110013194,1.0675966219477468,rice
-0.9896581635453504,1.5837482149137927,rice
-1.0701556363493887,1.0162722591044462,rice
-0.7002545416055627,1.242862129862123,rice
-1.1920090254503661,1.1044728904775063,rice
-0.25848845346207816,1.119808370781906,rice
-0.5993454930832984,0.9266559524981451,rice
-0.7334272318261396,1.386102247981612,rice
-0.0305104485237147,1.2880448532721125,rice
-0.9964326076168591,0.9605408146211366,rice
-0.25937962504171425,1.0819691455272828,rice
-0.1685319016334541,-0.34366731802309075,maize
-0.8059129518639456,-0.19047983275380978,maize
-0.7594875768689336,-0.3146060083555925,maize
-0.128411378253374,-1.064559155043991,maize
-0.20848180076525544,-0.9358103901534177,maize
-0.4833883203431698,-0.6797460771285656,maize
-0.8357909299475541,0.16293611856938886,maize
-0.31453894210217087,0.026978151758428454,maize
-0.2979889025383717,-0.6456983529107375,maize
-0.042785856050230796,0.05654577223577561,maize
-0.41697129580674863,0.03253116197447834,maize
-0.6618604641975135,-0.11445153688023654,maize
-0.4302177514726636,-1.0853026072458944,maize
-0.492236912295689,-0.4184137746978009,maize
-0.19245304132727584,-0.424468638421978,maize
0.1559532609468116,-1.2232428748182287,maize
-0.6605072477276013,-0.14551338710824857,maize
-0.5042236548411599,-0.346548472475448,maize
-0.17316900263196758,-0.6560367073362205,maize
-0.09618048681944562,-0.8214085247393944,maize
-0.4502618686042557,-0.028950671038545466,maize
-0.272141022374842,-0.11964092560154023,maize
-0.21532131524486012,-0.8334473586831099,maize
-0.1867311359283774,-0.6812512172027334,maize
-0.5881170784715392,0.23726349566989666,maize
-0.6784876403090818,-0.1140743640085674,maize
-0.7214844239262032,-0.21605196302903243,maize
-0.3588275124990977,-0.1058630933354552,maize
-0.21720728813944407,-0.28404183221987683,maize
-0.6459268241334513,-0.0948445491467307,maize
-0.6058324326863898,-0.5062499763950096,maize
-0.3498127703529708,-1.2093630683999346,maize
-0.30164539703183424,-0.36946669503054996,maize
-0.35456811271441296,-0.52895812714941,maize
-0.5194613262916757,-0.441044028674983,maize
-0.9410674980900803,0.3706537708012467,maize
0.05250046292064535,-0.6929088398435876,maize
-0.4910708872185578,-0.5736638791968446,maize
-0.9726350267283761,0.22321391302867025,maize
-0.11632496277321704,-0.24627812272259322,maize
-0.5582727411144276,0.11035884062702592,maize
-0.2761083697117749,-0.09932837751653026,maize
-0.42139541455272655,-0.7920660516067299,maize
-0.369479036510137,-0.18071549253342462,maize
-0.46958815477006605,-0.25031526650813773,maize
-0.5784009767203898,-0.38743328593221343,maize
-0.24811770086970858,-0.2340499817849554,maize
-0.27448407917180867,-0.8936618276493059,maize
-0.6406741539578941,-0.21295080826216906,maize
-0.45992534810782926,-0.987427432361187,maize
-0.8774906010545714,-0.4884884813456823,maize
-0.8142474256798375,-0.602983232864088,maize
-0.16760042928562044,-0.6420733675831506,maize
-0.40173635238702077,-1.0006079145745284,maize
-0.43271616773730576,-0.07058884705030194,maize
-0.4916024979571442,-0.31261075131862737,maize
-0.4272325084043782,-0.24589904072939592,maize
-0.11914539855203975,-0.4317050088577622,maize
-0.4227881470438784,-0.7706927876698287,maize
-0.6023906191979448,-0.5925966389164162,maize
-0.38960499306436985,-0.29941450146491805,maize
0.1988478888883151,-0.3962087671694866,maize
-0.0470577608613253,-0.42768624962449486,maize
-0.7297580770926068,0.3159287486702769,maize
-0.18271113014880597,-0.36344885644898456,maize
-0.4503392870322163,-0.8089663688030763,maize
-0.3405825818145393,-0.45749597291615446,maize
-0.6849302747169826,-0.04362509877179316,maize
-0.41030172757922395,-0.6072951182714285,maize
-0.770795759271513,-0.3117718139682959,maize
-0.6435694569707379,-0.2869163947833533,maize
-0.4062732135808715,-0.8116716323440742,maize
-0.4396067694061566,-0.5756018764602375,maize
-0.5067094315676723,0.27227624233595904,maize
-0.7824209200442224,-0.8988342743461115,maize
-0.31907599951804433,-0.11107109013829664,maize
-0.709683711406681,-0.5146793842781106,maize
-0.0499992036733614,-0.5081811242776378,maize
-0.31657780395409457,-0.1909633587780351,maize
-0.8345753774733362,-0.07520031150069918,maize
-0.7459944557052557,0.07920033274882876,maize
-0.8275461555169848,-0.1899181034933695,maize
0.15875730212694733,-0.9199069697981296,maize
-0.2632245342602699,-0.4754782439095433,maize
-0.22876542453671872,-0.6347909207786799,maize
-0.916294333247553,-0.29731847229093916,maize
-0.3492131068344593,-0.007801833149711507,maize
-0.7501052570694393,-0.3184803618585274,maize
-0.4688718320281759,-0.32811986558933953,maize
0.036050077201433696,-0.21493727213961997,maize
-0.3202324011182244,-0.5629298251855263,maize
-0.33501914045567116,-0.4176784810235554,maize
-0.553478007249253,0.05288578578468777,maize
-0.40644268056576893,-0.7400980157642856,maize
-0.2403432452158705,-0.3415055008110761,maize
-0.15335726186917698,-0.2285940653886033,maize
-0.6747725709515634,-0.40204282065672614,maize
-0.048485686307266476,-1.0234296691525753,maize
-0.12552814697525969,-0.8266027222045687,maize
-0.6691439449406981,-0.023526895637532044,maize
1.0546545034915917,-2.699613520903887,chickpea
1.3730500768697198,-2.5520245770292114,chickpea
1.3197164323686366,-2.350597031760788,chickpea
1.5483147200844596,-2.418945973048437,chickpea
1.0354391572666608,-2.5142157067032325,chickpea
1.48360136156437,-2.1091389479770113,chickpea
1.18959514244057,-1.969879837102537,chickpea
0.9165230003119351,-2.4599140329515503,chickpea
0.9124389518535224,-2.457485668912249,chickpea
0.8324433128616875,-3.0660175057490218,chickpea
0.27299092955044246,-2.4971021749777034,chickpea
0.7152471377169991,-2.7665381813117778,chickpea
0.9681118448807712,-2.175435796978253,chickpea
0.7232639348428878,-2.9246281251005324,chickpea
1.214718271579335,-2.6575932501803545,chickpea
1.4776341864076123,-2.3784900021083883,chickpea
0.35161877716157425,-2.470765727413945,chickpea
0.8104652341373987,-2.677467032732284,chickpea
1.3708576534597419,-2.8839435318888906,chickpea
1.2242524548037568,-2.303813554860741,chickpea
1.4095642681296854,-2.911259558092722,chickpea
0.9169078526634383,-2.760105523772892,chickpea
0.912071112445379,-3.0983915909438093,chickpea
1.0519281605125839,-2.0616070602997945,chickpea
0.5448971116006835,-2.578991872627076,chickpea
1.5160837454762712,-2.6572529037176587,chickpea
1.3745385475907324,-2.3099540709546202,chickpea
0.5933518807622635,-2.328774799692413,chickpea
1.0365381539525098,-2.635210256819569,chickpea
1.2044488331657501,-2.4350136411101597,chickpea
1.4025098503810736,-2.403288269953678,chickpea
1.682199523398012,-2.3303825392462807,chickpea
0.4420197581337211,-2.846340314276858,chickpea
0.94888681469516,-3.122136921360338,chickpea
0.9553833205176994,-2.885506212766884,chickpea
1.2878588979711332,-2.3855585293882267,chickpea
0.43404449266555767,-2.5991526223362458,chickpea
0.4938890886726167,-2.685014155365225,chickpea
1.182830093820925,-2.343357569946139,chickpea
1.0455448618888592,-2.209486302401535,chickpea
0.3622115063209472,-3.0436388609177496,chickpea
0.08471550688675167,-2.6981887864862286,chickpea
0.7421489636477527,-3.109966457275973,chickpea
0.7257711284778955,-2.7596505288045354,chickpea
1.3325937465271795,-2.235461931698598,chickpea
0.9232308631689169,-2.793283999020151,chickpea
0.3957974047745525,-2.7017494212542292,chickpea
1.5805402448154855,-2.351824268413139,chickpea
0.960205612542341,-2.17488025220108,chickpea
1.0475797716853215,-2.4029163375602582,chickpea
1.0021153840033101,-2.554049654799518,chickpea
1.1304373127583696,-2.262900617294978,chickpea
1.1226257758257574,-2.7275155131847697,chickpea
1.1370722825844475,-2.9870439461424443,chickpea
1.2830216097112328,-2.548710782584044,chickpea
0.6046067573815789,-2.800431981151511,chickpea
1.2064923563227627,-2.108637988284696,chickpea
1.094394205239839,-2.1792662266380605,chickpea
0.6145244661977688,-2.6337525589984367,chickpea
1.2624574303157998,-2.907967641777762,chickpea
1.207279365979841,-2.4925081161350824,chickpea
0.9910552759893034,-2.480728565954859,chickpea
1.0117577433716654,-2.416363764687374,chickpea
1.301526691842318,-2.378636565979268,chickpea
0.8742108182540388,-2.576096753236253,chickpea
1.187977405504889,-2.445854028067747,chickpea
0.5902585180537654,-2.369286282254072,chickpea
1.1764400776628152,-2.3481702359662218,chickpea
0.8164518990429616,-2.236112739042686,chickpea
0.9541666311688102,-2.7784688092205294,chickpea
1.0783969886012434,-2.714142520455936,chickpea
1.0215436923744547,-2.8599578048059873,chickpea
1.165202419019678,-2.6850222149914065,chickpea
1.052429094248402,-2.5023384861544256,chickpea
0.5053737347409786,-2.618031227117037,chickpea
1.7249444998680816,-2.5179322079568798,chickpea
1.3683810889842585,-2.229772375370843,chickpea
1.0849218566223389,-2.5321531246079636,chickpea
1.2539305105617888,-2.517408789769792,chickpea
1.147323359980619,-2.739618621597966,chickpea
0.7750301546817296,-2.602388600027363,chickpea
1.421841617616253,-2.538507492685315,chickpea
0.7853189177416875,-2.577079374191568,chickpea
0.9182793824399941,-2.386180132610454,chickpea
1.0124136562583557,-2.269004139766043,chickpea
1.0164746030692384,-2.65807595350218,chickpea
1.4869552631828244,-2.399388155668803,chickpea
0.4419045070528475,-2.8303742775155305,chickpea
0.3210407640098318,-2.799954436612775,chickpea
0.8930830973379099,-2.8359684963178378,chickpea
0.8605642266270987,-1.805900004184269,chickpea
0.9832738455704316,-2.527840015638775,chickpea
0.8444661933773364,-2.8357704727671464,chickpea
0.802608064009739,-2.736271853586297,chickpea
1.039454804207634,-2.517309716162655,chickpea
0.22046210636913438,-2.9767344030884577,chickpea
0.7660323712650716,-2.8760722296344325,chickpea
0.7971755633353873,-2.5871776988224653,chickpea
0.7896524196905016,-2.591130499097764,chickpea
1.0090305822231043,-2.5277021781416824,chickpea
0.8618208421208359,-2.397477463869291,kidneybeans
0.7559272250050112,-2.344013421263852,kidneybeans
0.3054924512082729,-1.9755942054458062,kidneybeans
0.5398989242888894,-2.1331312971207486,kidneybeans
0.6815879347481144,-2.437798750284293,kidneybeans
0.6948459621241714,-2.2981228164666168,kidneybeans
0.6655270114325278,-2.586064990434934,kidneybeans
1.0212777082510323,-2.1461048492831343,kidneybeans
0.6413939002810953,-2.1985287002849727,kidneybeans
0.4524897321855105,-1.8914413692074377,kidneybeans
0.5473895402975837,-2.0980256489232136,kidneybeans
0.7209121540953632,-2.526939698753819,kidneybeans
0.8755182252371503,-2.124247748428044,kidneybeans
0.46919323784323347,-1.992309282801598,kidneybeans
1.2090276709092125,-2.838356879502789,kidneybeans
1.1396700009345957,-2.4114939516608125,kidneybeans
0.8304933889911436,-2.1697081968771483,kidneybeans
0.9570767037530395,-2.399423346685808,kidneybeans
0.5729408268380044,-2.1500678963846633,kidneybeans
0.5454807022301225,-1.996931261813311,kidneybeans
0.895465535230123,-2.4419132863722894,kidneybeans
0.8731937948369782,-2.241541369537639,kidneybeans
0.9894975557333611,-2.5070742599422666,kidneybeans
0.6270229792669254,-2.3370453211558333,kidneybeans
0.9175409892682767,-2.4801980601888425,kidneybeans
0.9192056269653031,-2.0439604915944423,kidneybeans
0.7579774165350156,-2.6978292661741774,kidneybeans
1.2037281438027359,-2.523123870013992,kidneybeans
0.6897975527334803,-2.399123476571058,kidneybeans
1.0704892489723368,-2.395345718828377,kidneybeans
0.9153864922166217,-2.157459606581295,kidneybeans
0.7473256453028301,-2.0842300530091364,kidneybeans
0.698751898834056,-2.2504564454306264,kidneybeans
0.9914661242118676,-2.265365264597644,kidneybeans
1.0614522724842366,-2.630485063364185,kidneybeans
0.3387680220123022,-1.9156828706059685,kidneybeans
0.4196010479603233,-1.895973098003466,kidneybeans
0.7563882302721116,-2.3981953010166355,kidneybeans
0.9129915409008179,-2.5139880283235865,kidneybeans
1.1570882683440784,-2.5013662785088218,kidneybeans
0.9428813474293044,-2.479510685323468,kidneybeans
0.5993707409678513,-1.8656505171001556,kidneybeans
0.5545494762217249,-1.9611332194282665,kidneybeans
0.6437589193858254,-2.389509754436983,kidneybeans
0.4979459782755574,-2.236218768874385,kidneybeans
1.061196264058,-2.2144578482069117,kidneybeans
0.7241166817224876,-2.189427077384576,kidneybeans
0.7941908009102854,-2.2804764062523333,kidneybeans
0.5714935990418711,-2.00268322255405,kidneybeans
0.9495928592563724,-2.2727276476820863,kidneybeans
0.8794763403669433,-2.2725929232602855,kidneybeans
1.1572578571490622,-2.603529944785993,kidneybeans
0.9352387033273895,-2.328131111932234,kidneybeans
1.0548848512183113,-2.17301464849401,kidneybeans
0.8329846998128954,-2.520946423243417,kidneybeans
0.9445579318854562,-2.375554808366333,kidneybeans
0.8484133654127706,-2.1323697531825885,kidneybeans
0.35456750265312487,-1.989072757057813,kidneybeans
0.7601292531088976,-2.357113290610927,kidneybeans
0.6047963815416451,-2.2899272677744675,kidneybeans
0.678977217442668,-2.084746718626616,kidneybeans
0.790147118484289,-2.124901067329947,kidneybeans
0.9117823749256913,-1.9619706431764803,kidneybeans
0.6131936748162153,-2.0638718392585944,kidneybeans
1.1522616810940878,-2.191011708430857,kidneybeans
0.5807621015952066,-2.1792855111332887,kidneybeans
0.540686368189387,-2.041694523632459,kidneybeans
0.5042301119981898,-2.2154210052480106,kidneybeans
0.6095540227048303,-1.696692427136643,kidneybeans
0.7160159518377479,-1.9950128495526855,kidneybeans
0.3598638557052498,-1.901376514253739,kidneybeans
0.6213888669163223,-2.46763549491039,kidneybeans
0.8144770197430495,-2.1696285857577875,kidneybeans
0.9179666124991358,-2.1073940853624014,kidneybeans
0.8004967477341308,-2.4726422593562414,kidneybeans
1.2950810265559678,-2.8125652980452025,kidneybeans
0.845795705148447,-2.4622548662450336,kidneybeans
1.0000650904844515,-2.596056537730821,kidneybeans
0.7705523682819831,-2.40508724182994,kidneybeans
0.7171769226835443,-2.4402134814685894,kidneybeans
0.7252381007417956,-2.0280061147041186,kidneybeans
0.8483268354183893,-2.0173136881982368,kidneybeans
0.5000653165217551,-2.1057625539720486,kidneybeans
0.4758538091073667,-1.999901256671812,kidneybeans
0.5453378740761883,-1.9013714658894312,kidneybeans
0.5037414695600795,-1.6363513464809911,kidneybeans
0.6440408200598171,-1.9946768772610501,kidneybeans
0.9233715867909242,-2.548414876680455,kidneybeans
0.7354818737106967,-1.997940185108938,kidneybeans
0.9336588770253966,-2.1539769179290795,kidneybeans
0.9742101865770367,-2.4294027235293445,kidneybeans
0.9123733256141313,-2.2582049153396015,kidneybeans
0.8398532337876357,-2.4491561824021373,kidneybeans
0.7371803483959575,-2.072544485870196,kidneybeans
0.7510861492629037,-2.566583987989323,kidneybeans
0.7250348764718417,-2.270493605463674,kidneybeans
0.4785604525604022,-1.8886060621117322,kidneybeans
0.7576467096124259,-2.1144721740652783,kidneybeans
0.6006164474457303,-1.9505789182585878,kidneybeans
0.7557714366691228,-2.3272742069772323,kidneybeans
0.14380214232611466,0.004253362177899144,pigeonpeas
-0.28645903627528085,0.9405180388415504,pigeonpeas
0.24521246727516,-0.28604335280446025,pigeonpeas
0.04074857396940081,-0.8421166018750585,pigeonpeas
0.8426826158327636,-0.6939252641404106,pigeonpeas
0.1440942711237342,-0.6753050519179662,pigeonpeas
0.07752579138707409,-0.2022839012515846,pigeonpeas
-0.38731786039995864,-0.1642766696019878,pigeonpeas
-0.03649129876848134,-0.16041918237141997,pigeonpeas
0.22312269967119328,0.5711208275932739,pigeonpeas
-0.12215058356098402,0.6886359382981889,pigeonpeas
-0.6780791249718968,-0.8381004090075663,pigeonpeas
0.27561721422829577,-0.6994338651074697,pigeonpeas
-0.013255028424884414,-0.6844579750988962,pigeonpeas
0.08917831485811618,-0.47596262827598335,pigeonpeas
0.4687387760190389,-0.8982570270868672,pigeonpeas
0.5764338097693005,-1.0115763313636847,pigeonpeas
1.135142741535051,-1.8827745958961801,pigeonpeas
-0.036745908745989465,-0.11310323801603853,pigeonpeas
0.6204638493712539,-1.2095450265239285,pigeonpeas
0.761964294058661,-0.3620123867222859,pigeonpeas
0.5490232128254451,-0.3416574110231664,pigeonpeas
0.18496540725535357,-1.2251426596243646,pigeonpeas
0.4941778181463729,-0.8987484480622641,pigeonpeas
1.1366618867113167,-1.418010799027338,pigeonpeas
0.8007351127374147,-1.2737350074102436,pigeonpeas
0.14753654985648573,-0.19083646576974897,pigeonpeas
0.3281663281096995,-0.9367183393172732,pigeonpeas
0.10349671162212763,-0.22417783857707205,pigeonpeas
0.4693360485658886,-1.178858236281662,pigeonpeas
0.8658944153217536,-1.0050671322405411,pigeonpeas
0.42205855014299104,0.34643304044065887,pigeonpeas
0.008307621977385824,0.39566641721556506,pigeonpeas
0.14522364075929126,-1.2501511432906767,pigeonpeas
-0.17610159621752697,-0.13070839196510442,pigeonpeas
0.7792506817196383,-1.377471575260485,pigeonpeas
0.7572252826501599,-0.7998317510719786,pigeonpeas
-0.32222459446474766,-1.182242436233196,pigeonpeas
0.7212976107787059,-2.2331786622802468,pigeonpeas
-0.044471826749525024,-0.46406307614016834,pigeonpeas
-0.0979987585095545,-0.9464293457337737,pigeonpeas
-0.0027681343980105306,-0.9397866392513965,pigeonpeas
0.12010409227975305,-0.4650318261447226,pigeonpeas
0.4824455024255191,-0.6816144333501822,pigeonpeas
1.167481858610187,-1.3578282374667572,pigeonpeas
0.046801443162943906,-1.0114936600776328,pigeonpeas
0.36123049256807793,-0.919547870221845,pigeonpeas
-0.4512511830500612,-0.3980466603751702,pigeonpeas
0.607665477276564,0.17325407445975932,pigeonpeas
-0.25333954488933985,-0.48542913255929754,pigeonpeas
1.0393781165829254,-0.6468902627137313,pigeonpeas
1.0754756326925852,-1.1847825994289494,pigeonpeas
0.19897076048561804,-0.17775607774378654,pigeonpeas
-0.49837616408173346,-0.9941606711795122,pigeonpeas
0.5548758631639903,-0.6184743417654605,pigeonpeas
0.0008820458633813725,-0.12543785196060916,pigeonpeas
0.48842826927598426,-0.7037475783483437,pigeonpeas
0.38316637160839845,-0.7588851456947427,pigeonpeas
0.2599734394427437,-1.251508317748876,pigeonpeas
0.3599332067425711,-0.6544122330558255,pigeonpeas
0.7959123891522211,-0.1255194216685012,pigeonpeas
0.43339392274372035,-0.2136750969120897,pigeonpeas
0.6783608436850248,-0.003777429477722647,pigeonpeas
0.5031848226566288,-0.9001840071350551,pigeonpeas
-0.1317351997802603,-0.6365187459476288,pigeonpeas
0.5227943747434338,-0.8505844241175345,pigeonpeas
0.6683560260267,-0.477311925420631,pigeonpeas
0.04755261730795207,0.3067667432757382,pigeonpeas
0.33297034694036237,0.1669527684610703,pigeonpeas
-0.1296751430685474,-1.4128687882184954,pigeonpeas
0.7367623344363857,-1.141493081278802,pigeonpeas
0.23227584275441585,0.12589540457543236,pigeonpeas
1.0153979700587636,-0.769331670859106,pigeonpeas
0.17514369797807097,0.4695851840700743,pigeonpeas
0.9300391409781816,-1.2685907216811372,pigeonpeas
-0.47090782193845915,-0.29303177812726927,pigeonpeas
-0.08917682045117742,-0.4901714627132769,pigeonpeas
0.5336042962189881,0.15664513310438727,pigeonpeas
0.021693436831304275,-0.03950764484200499,pigeonpeas
0.32819443709185964,-0.6593950959380809,pigeonpeas
0.5176802061147521,-0.683545270897197,pigeonpeas
0.23028338806486184,-1.4665532649390398,pigeonpeas
0.7399267629739683,-1.9204703526063633,pigeonpeas
-0.33755922543609285,-0.5071593235704257,pigeonpeas
0.05995092817996137,0.5194374231355108,pigeonpeas
-0.007738817284598282,-1.1647822435507607,pigeonpeas
0.8397016369501336,0.03836095610980629,pigeonpeas
0.03846763833910054,-1.0710354859028577,pigeonpeas
-0.189894152027978,-0.5302648875489437,pigeonpeas
0.5431963344548344,-0.956213193174894,pigeonpeas
0.3513706980167901,0.004681903461772297,pigeonpeas
0.9292467779594795,-1.2556660715500285,pigeonpeas
0.6219105627098517,-0.9370976037680936,pigeonpeas
0.7799046457208892,-0.8729043936113742,pigeonpeas
-0.22836069524980357,0.11350915831698034,pigeonpeas
-0.3356461309267424,0.20476216223007027,pigeonpeas
0.08986049841607771,-0.8443002989421556,pigeonpeas
-0.25271559577945135,-0.7527041920253063,pigeonpeas
0.5777206473548286,-0.6605579775113655,pigeonpeas
0.8317398370851166,-0.7864344945558392,pigeonpeas
0.765825624099762,-0.24754080969832823,mothbeans
0.7288187754807172,-0.6975606686362353,mothbeans
-0.6434007424372884,-1.3453812243508612,mothbeans
-0.9583407565207339,-1.5403657113074376,mothbeans
-0.6449280666196613,-1.6361800442404795,mothbeans
-0.19269133979785302,-0.27430984806027103,mothbeans
-0.5226882652029512,-1.5393908445748992,mothbeans
-1.3079746535799484,-2.059087540043832,mothbeans
-0.12307038132019871,-1.1406208212018671,mothbeans
-0.2693675291474296,-1.294206434691566,mothbeans
-0.5278891492554177,-1.0647274778984495,mothbeans
-0.4218132687044651,-1.6897732991658645,mothbeans
-0.27763760370877105,-0.5571721270604424,mothbeans
-0.734347052026781,-1.7694941068595271,mothbeans
-1.155942777954002,-1.5181938090794074,mothbeans
0.2053073487454267,-1.132881138257643,mothbeans
-0.945868496935592,-1.3500083603104434,mothbeans
0.7861339838810487,-1.075924170535316,mothbeans
-1.016972776925051,-2.580513597483423,mothbeans
0.032499320924596786,-1.3312962698194317,mothbeans
-0.5868566643629853,-1.8198230218213265,mothbeans
0.5974116382687729,0.07151934749487557,mothbeans
0.30380312375641805,-1.1875610853548344,mothbeans
-0.9927459735558257,-2.090315105301585,mothbeans
-0.0037225854880397953,-1.1671706629710823,mothbeans
-0.28909876205177076,-1.6784939663900937,mothbeans
0.7975570661851173,-0.5007476783384301,mothbeans
-0.35833529396443786,-0.52624572313148,mothbeans
0.44505546617757247,-0.7710894872574461,mothbeans
0.5931681711006294,-0.5786865525045137,mothbeans
0.042989463654437836,-1.1083281255985977,mothbeans
0.010288776640680916,-1.0461213251323915,mothbeans
0.3426984011081493,-0.5894566276976467,mothbeans
0.49973170962520874,-1.5141849563389962,mothbeans
-0.7603200088481252,-1.3358489966804294,mothbeans
0.6092891370661319,-0.7704230044148758,mothbeans
-0.8241060882275449,-2.062601883444419,mothbeans
0.7932275470158539,-0.5575210090125141,mothbeans
0.6245682753689333,-0.29235564860146385,mothbeans
-0.5543937636377106,-1.7807609182524777,mothbeans
-0.9056595491607713,-1.7387270951586482,mothbeans
0.34382811818898834,-0.7826134557915777,mothbeans
-0.18968447703875446,-0.6232781374191568,mothbeans
-0.5286428850240067,-1.1959096300774779,mothbeans
-0.12090405947707578,-0.8545327731174776,mothbeans
-1.0499589702541436,-1.302534596678121,mothbeans
-1.0538352650090077,-1.9350811674258674,mothbeans
-0.6850560587665585,-1.7588483778505153,mothbeans
-0.0689196017070176,-1.225085777935818,mothbeans
0.046473510706687024,-0.6852385213066858,mothbeans
-0.49356105153057145,-2.433450971818593,mothbeans
-0.6051672084831321,-1.598163440373907,mothbeans
-0.8729927096458108,-1.225291541043636,mothbeans
-1.3601564318410235,-1.4773694811833078,mothbeans
-0.8959125498673008,-1.016930943296839,mothbeans
-0.1245025001142875,-1.4505052925214388,mothbeans
-0.20466896934326845,-1.0491598196031275,mothbeans
0.5532554093977463,0.10323670737098047,mothbeans
-0.5991906812479886,-1.4610324703399462,mothbeans
-0.5645235508240698,-1.834682366806061,mothbeans
-0.7027522188692129,-1.4829550602317496,mothbeans
0.5675610295339177,-0.3097822752147691,mothbeans
0.12081385727499096,-1.2067781844347707,mothbeans
-1.1101750579658116,-1.4178778161737198,mothbeans
-1.0967036374516153,-1.4850745985412823,mothbeans
0.23386852134702418,-1.3613827752946865,mothbeans
-0.4244608121643579,-0.8982551108053733,mothbeans
-0.7943681102007123,-1.882079864424753,mothbeans
-1.2246974973080949,-1.9737510972979144,mothbeans
-0.5723559376421166,-0.9125212463173197,mothbeans
0.4770311908340421,-0.8334011717534678,mothbeans
-0.09686690290637054,-1.5512471360989093,mothbeans
-0.5844333071377407,-1.9246219109445917,mothbeans
-0.5282005028639005,-1.3880204826360512,mothbeans
-0.9811616665638512,-1.1313214665803646,mothbeans
0.6111032962692271,-0.5862000614788457,mothbeans
-0.04430596144700199,-1.2908034377175943,mothbeans
